Marmota_vancouverensis 8.4659
Spermophilus_undulatus 6.7334
Spermophilus_columbianus 6.14489
Spermophilus_parryii 6.62141
Spermophilus_richardsonii 5.83627
Spermophilus_armatus 5.7301
Spermophilus_tridecemlineatus 5.15138
Spermophilus_franklinii 6.12905
Spermophilus_washingtoni 5.31321
Spermophilus_dauricus 5.29832
Spermophilus_spilosoma 4.78332
Spermophilus_beecheyi 6.41236
Spermophilus_citellus 5.3799
Spermophilus_fulvus 6.39024
Spermophilus_pygmaeus 4.91265
Spermophilus_relictus 6.39693
Spermophilus_beldingi 5.62942
Spermophilus_mollis 5.10837
Spermophilus_brunneus 5.32301
Spermophilus_townsendii 5.04343
Spermophilus_tereticaudus 5.09577
Spermophilus_mohavensis 5.24702
Spermophilus_saturatus 5.61677
Spermophilus_mexicanus 4.87482
Spermophilus_elegans 5.99409
Spermophilus_lateralis 5.06006
Spermophilus_variegatus 6.49682
Cynomys_gunnisoni 6.70524
Cynomys_leucurus 6.77251
Cynomys_parvidens 6.24611
Cynomys_ludovicianus 6.76041
Cynomys_mexicanus 6.71913
Ammospermophilus_leucurus 4.57985
Ammospermophilus_nelsoni 5.04019
Ammospermophilus_interpres 4.7023
Ammospermophilus_harrisii 4.83628
Tamias_striatus 4.56122
Tamias_sibiricus 4.44265
Tamias_amoenus 3.8764
Tamias_quadrimaculatus 4.48244
Tamias_canipes 4.2485
Tamias_quadrivittatus 4.06268
Tamias_dorsalis 4.13996
Tamias_cinereicollis 4.12875
Tamias_palmeri 4.08933
Tamias_townsendii 4.43082
Tamias_senex 4.55187
Tamias_sonomae 4.31749
Tamias_siskiyou 4.31749
Tamias_ruficaudus 4.04813
Tamias_ochrogenys 4.54436
Tamias_speciosus 4.09434
Tamias_minimus 3.78759
Tamias_panamintinus 3.99176
Myosciurus_pumilio 2.80336
Heliosciurus_rufobrachium 5.78843
Epixerus_ebii 5.96101
Funisciurus_pyrropus 5.60459
Funisciurus_anerythrus 5.3845
Funisciurus_congicus 4.66344
Funisciurus_lemniscatus 4.94876
Paraxerus_cepapi 5.37528
Paraxerus_palliatus 5.68698
Paraxerus_poensis 4.89784
Xerus_erythropus 6.2186
Xerus_inauris 6.37673
Tamiasciurus_hudsonicus 5.27043
Tamiasciurus_douglasii 5.43721
Sciurus_carolinensis 6.29218
Sciurus_niger 6.68923
Sciurus_granatensis 5.92426
Sciurus_arizonensis 6.63398
Sciurus_griseus 6.6223
Sciurus_alleni 6.1334
Sciurus_aureogaster 6.38856
Sciurus_vulgaris 5.78306
Sciurus_yucatanensis 5.4161
Pteromys_volans 4.86753
Petaurista_petaurista 7.19293
Petaurista_magnificus 7.48437
Petaurista_elegans 7.14939
Glaucomys_volans 4.18022
Glaucomys_sabrinus 4.88409
Hylopetes_fimbriatus 6.23441
Petinomys_setosus 3.7436
Petinomys_fuscocapillus 6.56808
Petinomys_genibarbis 4.70048
Petinomys_vordermanni 3.61092
Hylopetes_alboniger 5.48064
Ratufa_bicolor 7.67322
Ratufa_indica 6.96602
Ratufa_macroura 7.15462
Callosciurus_prevostii 5.99146
Callosciurus_caniceps 3.4012
Callosciurus_notatus 5.24702
Rhinosciurus_laticaudatus 5.39816
Funambulus_pennantii 4.99484
Dremomys_lokriah 5.1504
Exilisciurus_exilis 2.68102
Sundasciurus_lowii 4.20469
Sundasciurus_tenuis 4.31749
Callosciurus_nigrovittatus 5.30827
Sciurillus_pusillus 3.66356
Dryomys_nitedula 3.21888
Eliomys_quercinus 4.74493
Muscardinus_avellanarius 3.30798
Myoxus_glis 4.82831
Glirulus_japonicus 3.29584
Graphiurus_murinus 3.17805
Graphiurus_ocularis 4.2312
Brachylagus_idahoensis 6.04342
Sylvilagus_aquaticus 7.65949
Sylvilagus_brasiliensis 6.85646
Sylvilagus_palustris 7.11721
Sylvilagus_floridanus 7.14598
Sylvilagus_transitionalis 6.80528
Sylvilagus_audubonii 6.81276
Sylvilagus_nuttallii 6.63327
Sylvilagus_bachmani 6.56198
Caprolagus_hispidus 7.82405
Poelagus_marjorita 7.82405
Lepus_alleni 8.23209
Lepus_callotis 7.50659
Lepus_californicus 7.74803
Lepus_americanus 7.30603
Lepus_arcticus 8.23377
Lepus_othus 8.41324
Lepus_timidus 8.01646
Lepus_townsendii 8.01813
Lepus_europaeus 8.20885
Lepus_capensis 7.76557
Lepus_tolai 7.65444
Lepus_saxatilis 7.89581
Lepus_nigricollis 7.64945
Oryctolagus_cuniculus 7.35132
Bunolagus_monticularis 7.1309
Romerolagus_diazi 6.20355
Pronolagus_crassicaudatus 7.57302
Pronolagus_rupestris 7.43838
Pronolagus_randensis 7.81197
Ochotona_collaris 4.85981
Ochotona_princeps 4.94307
Ochotona_rufescens 5.52146
Ochotona_macrotis 5.11799
Ochotona_roylei 4.74493
Ochotona_dauurica 4.85203
Allenopithecus_nigroviridis 8.10218
Cercopithecus_ascanius 8.12935
Cercopithecus_cephus 7.96076
Cercopithecus_mitis 8.64571
Cercopithecus_nictitans 8.34885
Cercopithecus_campbelli 8.05516
Cercopithecus_mona 8.25149
Cercopithecus_pogonias 7.99755
Cercopithecus_wolfi 7.96207
Cercopithecus_diana 8.34676
Cercopithecus_neglectus 8.44895
Cercopithecus_lhoesti 8.45532
Cercopithecus_solatus 8.27385
Chlorocebus_aethiops 8.22487
Erythrocebus_patas 8.67989
Miopithecus_talapoin 6.99698
Cercocebus_galeritus 8.59891
Cercocebus_torquatus 8.85889
