Mus.platythrix	3.33932
Chiroderma.villosum	3.3410934576
Peromyscus.sitkensis	3.34286
Gerbillurus.paeba	3.3499
Peromyscus.boylii	3.3569
Zapus.princeps	3.35864
Taphozous.mauritianus	3.36729583
Peromyscus.gossypinus	3.3673
Rhinolophus.hildebrandti	3.3707381742
Apodemus.flavicollis	3.37929
Rhinopoma.microphyllum	3.3809946743
Tonatia.bidens	3.3809946743
Clethrionomys.rufocanus	3.38439
Chlorotalpa.duthieae	3.384390263
Sphaerias.blanfordi	3.3843902633
Nyctimene.albiventer	3.3911470458
Nycteris.grandis	3.3945083935
Taphozous.georgianus	3.4011973817
Myomys.fumatus	3.4012
Peromyscus.attwateri	3.4012
Callosciurus.caniceps	3.4012
Hipposideros.lekaguli	3.4111477125
Cricetulus.migratorius	3.42751
Diphylla.ecaudata	3.4307561839
Mops.mops	3.4307561839
Podomys.floridanus	3.44202
Scotophilus.heathi	3.4499875458
Peromyscus.pectoralis	3.44999
Myomys.derooi	3.46574
Tonatia.silvicola	3.4750672302
Pachyuromys.duprasi	3.48124
Megaerops.niphanae	3.4843122884
Noctilio.albiventris	3.4873750779
Rhinolophus.luctus	3.4904285154
Apodemus.peninsulae	3.49347
Akodon.molinae	3.49651
Phenacomys.intermedius	3.49651
Vespertilio.murinus	3.505557397
Molossops.abrasus	3.505557397
Myomys.daltoni	3.51155
Molossus.ater	3.514526067
Eumops.auripendulus	3.5204608025
Cynopterus.brachyotis	3.5234150144
Pseudomys.nanus	3.52636
Calomys.laucha	3.52636
Chlorotalpa.sclateri	3.539508997
Diaemus.youngi	3.5438536821
Hipposideros.turpis	3.5496173868
Penthetor.lucasi	3.5553480615
Notomys.alexis	3.55535
Notomys.cervinus	3.55535
Notomys.fuscus	3.55535
Alticola.roylei	3.55535
Microtus.mexicanus	3.55535
Heterocephalus.glaber	3.55535
Chaetodipus.hispidus	3.56247
Microtus.canicaudus	3.56388
Melonycteris.woodfordi	3.5667118201
Nyctimene.vizcaccia	3.5667118201
Dipodomys.nitratoides	3.56953
Allactaga.euphratica	3.58074
Peromyscus.hooperi	3.58352
Arborimus.pomo	3.58352
Desmodus.rotundus	3.5918177413
Myonycteris.torquata	3.5945687746
Eumops.glaucinus	3.5973122606
Phyllostomus.discolor	3.6000482404
Platyrrhinus.vittatus	3.6000482404
Microtus.longicaudus	3.60278
Trachops.cirrhosus	3.608211551
Praomys.tullbergi	3.61011
Gerbillus.pyramidum	3.61092
Petinomys.vordermanni	3.61092
Synaptomys.cooperi	3.61227
Akodon.varius	3.61899
Akodon.longipilis	3.62567
Alticola.argentatus	3.62966
Mastomys.erythroleucus	3.63152
Ellobius.talpinus	3.63759
Macroscelides.proboscideus	3.642835516
Sekeetamys.calurus	3.65066
Gerbillurus.setzeri	3.65325
Megaderma.lyra	3.6532522765
Notomys.aquilo	3.66356
Microtus.chrotorrhinus	3.66356
Sciurillus.pusillus	3.66356
Pogonomys.sylvestris	3.66612
Microtus.miurus	3.6763
Peromyscus.melanotis	3.67883
Akodon.cursor	3.68135
Vampyrodes.caraccioli	3.6813511877
Taphozous.theobaldi	3.6838669123
Microtus.montebelli	3.68512
Bolomys.lasiurus	3.68713
Praomys.jacksoni	3.68888
Peromyscus.melanophrys	3.68888
Peromyscus.perfulvus	3.68888
Onychomys.leucogaster	3.68888
Microtus.ochrogaster	3.68888
Dipodomys.merriami	3.68888
Calomys.callosus	3.71357
Liomys.salvini	3.71357
Artibeus.jamaicensis	3.7135720667
Otomops.martiensseni	3.7256934272
Chrysochloris.stuhlmanni	3.737669618
Peromyscus.californicus	3.73767
Petinomys.setosus	3.7436
Lemniscomys.striatus	3.74479
Cynopterus.sphinx	3.7471483622
Liomys.irroratus	3.7495
Ptilocercus.lowii	3.7495
Hipposideros.diadema	3.7565381026
Gerbillus.cheesmani	3.76931
Chiruromys.vates	3.77046
Microtus.pennsylvanicus	3.77666
Grammomys.dolichurus	3.77735
Tamias.minimus	3.78759
Oryzorictes.hova	3.788724789
Brachyphylla.cavernarum	3.7954891892
Lophuromys.sikapusi	3.79549
Phyllostomus.elongatus	3.8044377947
Mastomys.natalensis	3.806
Pseudomys.fieldi	3.80666
Pseudomys.praeconis	3.80666
Dephomys.defua	3.80666
Pogonomys.macrourus	3.80888
Elephantulus.myurus	3.808882247
Acomys.cahirinus	3.8122
Elephantulus.brachyrhynchus	3.813307032
Elephantulus.rozeti	3.813307032
Elephantulus.fuscus	3.817712326
Apodemus.mystacinus	3.81991
Elephantulus.intufi	3.824284091
Suncus.murinus	3.82581
Melomys.rubex	3.82647
Microtus.agrestis	3.82864
Phylloderma.stenops	3.83081295
